,itv_start,itv_end,name,itv_level
0,26.25,2533.786109375,ml_eeg_active,0
1,2533.787109375,2895.536109375,ml_eeg_deep_sleep,-3
2,2895.537109375,2906.07321875,ml_eeg_active,0
3,2906.07421875,2914.07321875,ml_eeg_light_sleep,-2
4,2914.07421875,3270.07321875,ml_eeg_deep_sleep,-3
5,3270.07421875,3283.827125,ml_eeg_rem_sleep,-1
6,3283.828125,3286.2880625,ml_eeg_active,0
7,3286.2890625,3298.2880625,ml_eeg_light_sleep,-2
8,3298.2890625,3550.2880625,ml_eeg_deep_sleep,-3
9,3550.2890625,3557.6943125,ml_eeg_rem_sleep,-1
10,3557.6953125,3564.608375,ml_eeg_active,0
11,3564.609375,3576.608375,ml_eeg_light_sleep,-2
12,3576.609375,3656.313453125,ml_eeg_deep_sleep,-3
13,3656.314453125,3976.31540625,ml_eeg_active,0
14,3976.31640625,3984.31540625,ml_eeg_deep_sleep,-3
15,3984.31640625,4006.313453125,ml_eeg_light_sleep,-2
16,4006.314453125,4108.81540625,ml_eeg_active,0
17,4108.81640625,4388.81540625,ml_eeg_deep_sleep,-3
18,4388.81640625,4404.81540625,ml_eeg_rem_sleep,-1
19,4404.81640625,4416.81540625,ml_eeg_light_sleep,-2
20,4416.81640625,4503.82321875,ml_eeg_deep_sleep,-3
21,4503.82421875,4526.325171875,ml_eeg_active,0
22,4526.326171875,4553.82321875,ml_eeg_deep_sleep,-3
23,4553.82421875,4573.825171875,ml_eeg_active,0
24,4573.826171875,4581.825171875,ml_eeg_light_sleep,-2
25,4581.826171875,4721.825171875,ml_eeg_deep_sleep,-3
26,4721.826171875,4733.825171875,ml_eeg_light_sleep,-2
27,4733.826171875,4869.825171875,ml_eeg_deep_sleep,-3
28,4869.826171875,4886.454078125,ml_eeg_rem_sleep,-1
29,4886.455078125,4891.5615,ml_eeg_active,0
30,4891.5625,4899.5615,ml_eeg_light_sleep,-2
31,4899.5625,4979.5615,ml_eeg_deep_sleep,-3
32,4979.5625,5059.5615,ml_eeg_rem_sleep,-1
33,5059.5625,5103.5615,ml_eeg_light_sleep,-2
34,5103.5625,5118.832984375,ml_eeg_deep_sleep,-3
35,5118.833984375,5233.844703125,ml_eeg_active,0
36,5233.845703125,5237.844703125,ml_eeg_light_sleep,-2
37,5237.845703125,5387.704078125,ml_eeg_deep_sleep,-3
38,5387.705078125,5395.13571875,ml_eeg_active,0
39,5395.13671875,5403.13571875,ml_eeg_light_sleep,-2
40,5403.13671875,5443.13571875,ml_eeg_deep_sleep,-3
41,5443.13671875,5456.34275,ml_eeg_light_sleep,-2
42,5456.34375,5508.844703125,ml_eeg_active,0
43,5508.845703125,5556.34275,ml_eeg_deep_sleep,-3
44,5556.34375,5576.344703125,ml_eeg_active,0
45,5576.345703125,5580.344703125,ml_eeg_light_sleep,-2
46,5580.345703125,5740.344703125,ml_eeg_deep_sleep,-3
47,5740.345703125,5801.352515625,ml_eeg_rem_sleep,-1
48,5801.353515625,5988.85446875,ml_eeg_active,0
49,5988.85546875,6370.233375,ml_eeg_deep_sleep,-3
50,6370.234375,6376.15134375,ml_eeg_active,0
51,6376.15234375,6388.15134375,ml_eeg_light_sleep,-2
52,6388.15234375,6493.86228125,ml_eeg_deep_sleep,-3
53,6493.86328125,6633.864234375,ml_eeg_active,0
54,6633.865234375,6641.864234375,ml_eeg_light_sleep,-2
55,6641.865234375,6752.983375,ml_eeg_deep_sleep,-3
56,6752.984375,6768.983375,ml_eeg_light_sleep,-2
57,6768.984375,6828.983375,ml_eeg_deep_sleep,-3
58,6828.984375,6938.872046875,ml_eeg_rem_sleep,-1
59,6938.873046875,10003.93259375,ml_eeg_active,0
60,10003.93359375,10007.93259375,ml_eeg_light_sleep,-2
61,10007.93359375,10076.430640625,ml_eeg_deep_sleep,-3
62,10076.431640625,10883.952125,ml_eeg_active,0
63,10883.953125,11378.9599375,ml_eeg_deep_sleep,-3
64,11378.9609375,13048.9911875,ml_eeg_active,0
65,13048.9921875,13676.499,ml_eeg_deep_sleep,-3
66,13676.5,14246.51071875,ml_eeg_active,0
67,14246.51171875,14514.01853125,ml_eeg_deep_sleep,-3
68,14514.01953125,14534.020484375,ml_eeg_active,0
69,14534.021484375,14538.020484375,ml_eeg_light_sleep,-2
70,14538.021484375,14751.51853125,ml_eeg_deep_sleep,-3
71,14751.51953125,14779.020484375,ml_eeg_active,0
72,14779.021484375,14795.020484375,ml_eeg_deep_sleep,-3
73,14795.021484375,14820.938453125,ml_eeg_light_sleep,-2
74,14820.939453125,14838.358375,ml_eeg_deep_sleep,-3
75,14838.359375,14848.309546875,ml_eeg_active,0
76,14848.310546875,14852.309546875,ml_eeg_light_sleep,-2
77,14852.310546875,14988.309546875,ml_eeg_deep_sleep,-3
78,14988.310546875,15004.309546875,ml_eeg_light_sleep,-2
79,15004.310546875,15152.309546875,ml_eeg_deep_sleep,-3
80,15152.310546875,15184.028296875,ml_eeg_rem_sleep,-1
81,15184.029296875,15536.540015625,ml_eeg_active,0
82,15536.541015625,15649.0380625,ml_eeg_deep_sleep,-3
83,15649.0390625,15671.540015625,ml_eeg_active,0
84,15671.541015625,15741.5380625,ml_eeg_deep_sleep,-3
85,15741.5390625,15761.540015625,ml_eeg_active,0
86,15761.541015625,15845.540015625,ml_eeg_deep_sleep,-3
87,15845.541015625,15871.5380625,ml_eeg_rem_sleep,-1
88,15871.5390625,17106.5693125,ml_eeg_active,0
89,17106.5703125,17169.067359375,ml_eeg_deep_sleep,-3
90,17169.068359375,17189.0693125,ml_eeg_active,0
91,17189.0703125,17565.0693125,ml_eeg_deep_sleep,-3
92,17565.0703125,17577.0693125,ml_eeg_rem_sleep,-1
93,17577.0703125,17581.0693125,ml_eeg_deep_sleep,-3
94,17581.0703125,17586.577125,ml_eeg_light_sleep,-2
95,17586.578125,18336.58884375,ml_eeg_active,0
96,18336.58984375,18569.086890625,ml_eeg_deep_sleep,-3
97,18569.087890625,18589.098609375,ml_eeg_active,0
98,18589.099609375,18593.098609375,ml_eeg_light_sleep,-2
99,18593.099609375,18953.098609375,ml_eeg_deep_sleep,-3
100,18953.099609375,19029.09665625,ml_eeg_rem_sleep,-1
101,19029.09765625,19341.608375,ml_eeg_active,0
102,19341.609375,19795.19040625,ml_eeg_deep_sleep,-3
103,19795.19140625,19811.19040625,ml_eeg_light_sleep,-2
104,19811.19140625,19963.19040625,ml_eeg_deep_sleep,-3
105,19963.19140625,20019.1161875,ml_eeg_rem_sleep,-1
106,20019.1171875,20069.118140625,ml_eeg_active,0
107,20069.119140625,20073.118140625,ml_eeg_light_sleep,-2
108,20073.119140625,20084.1161875,ml_eeg_deep_sleep,-3
109,20084.1171875,20119.118140625,ml_eeg_active,0
110,20119.119140625,20271.118140625,ml_eeg_deep_sleep,-3
111,20271.119140625,20277.98728125,ml_eeg_rem_sleep,-1
112,20277.98828125,20281.69821875,ml_eeg_active,0
113,20281.69921875,20289.69821875,ml_eeg_light_sleep,-2
114,20289.69921875,20397.69821875,ml_eeg_deep_sleep,-3
115,20397.69921875,20433.69821875,ml_eeg_rem_sleep,-1
116,20433.69921875,20473.60446875,ml_eeg_light_sleep,-2
117,20473.60546875,20493.60446875,ml_eeg_deep_sleep,-3
118,20493.60546875,20509.60446875,ml_eeg_light_sleep,-2
119,20509.60546875,20529.60446875,ml_eeg_deep_sleep,-3
120,20529.60546875,20541.60446875,ml_eeg_light_sleep,-2
121,20541.60546875,20614.125953125,ml_eeg_deep_sleep,-3
122,20614.126953125,20989.137671875,ml_eeg_active,0
123,20989.138671875,21009.137671875,ml_eeg_light_sleep,-2
124,21009.138671875,21205.137671875,ml_eeg_deep_sleep,-3
125,21205.138671875,21213.137671875,ml_eeg_rem_sleep,-1
126,21213.138671875,21229.137671875,ml_eeg_light_sleep,-2
127,21229.138671875,21357.137671875,ml_eeg_deep_sleep,-3
128,21357.138671875,21404.145484375,ml_eeg_rem_sleep,-1
129,21404.146484375,21541.6474375,ml_eeg_active,0
130,21541.6484375,21703.9286875,ml_eeg_deep_sleep,-3
131,21703.9296875,21839.15525,ml_eeg_rem_sleep,-1
132,21839.15625,21881.657203125,ml_eeg_active,0
133,21881.658203125,21949.15525,ml_eeg_deep_sleep,-3
134,21949.15625,21996.657203125,ml_eeg_active,0
135,21996.658203125,22004.657203125,ml_eeg_light_sleep,-2
136,22004.658203125,22171.65525,ml_eeg_deep_sleep,-3
137,22171.65625,22229.16696875,ml_eeg_active,0
138,22229.16796875,22233.16696875,ml_eeg_light_sleep,-2
139,22233.16796875,22469.165015625,ml_eeg_deep_sleep,-3
140,22469.166015625,22486.66696875,ml_eeg_active,0
141,22486.66796875,22538.66696875,ml_eeg_deep_sleep,-3
142,22538.66796875,22586.66696875,ml_eeg_rem_sleep,-1
143,22586.66796875,22593.53415625,ml_eeg_light_sleep,-2
144,22593.53515625,22599.520484375,ml_eeg_active,0
145,22599.521484375,22623.520484375,ml_eeg_light_sleep,-2
146,22623.521484375,22684.165015625,ml_eeg_deep_sleep,-3
147,22684.166015625,22996.676734375,ml_eeg_active,0
148,22996.677734375,23220.676734375,ml_eeg_deep_sleep,-3
149,23220.677734375,23232.676734375,ml_eeg_light_sleep,-2
150,23232.677734375,23292.676734375,ml_eeg_deep_sleep,-3
151,23292.677734375,23304.676734375,ml_eeg_light_sleep,-2
152,23304.677734375,23372.676734375,ml_eeg_deep_sleep,-3
153,23372.677734375,23436.684546875,ml_eeg_rem_sleep,-1
154,23436.685546875,23651.6865,ml_eeg_active,0
155,23651.6875,24029.874,ml_eeg_deep_sleep,-3
156,24029.875,24045.874,ml_eeg_light_sleep,-2
157,24045.875,24193.874,ml_eeg_deep_sleep,-3
158,24193.875,24241.6943125,ml_eeg_rem_sleep,-1
159,24241.6953125,24441.70603125,ml_eeg_active,0
160,24441.70703125,24577.70603125,ml_eeg_deep_sleep,-3
161,24577.70703125,24585.70603125,ml_eeg_rem_sleep,-1
162,24585.70703125,24601.70603125,ml_eeg_light_sleep,-2
163,24601.70703125,24661.70603125,ml_eeg_deep_sleep,-3
164,24661.70703125,24761.4443125,ml_eeg_rem_sleep,-1
165,24761.4453125,24765.536109375,ml_eeg_active,0
166,24765.537109375,24777.536109375,ml_eeg_light_sleep,-2
167,24777.537109375,24786.71384375,ml_eeg_deep_sleep,-3
